station_id,date_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,air_temperature,dew_point_temperature,altimeter
SBGR,2023-12-10 07:00:00,80,7.0,,9999,,,,OVC,1900.0,,,,,,,18.0,14.0,30.06
SBGR,2023-12-10 08:00:00,90,6.0,,9999,,,,OVC,1700.0,,,,,,,18.0,15.0,30.06
SBGR,2023-12-10 09:00:00,60,5.0,,9999,,,,OVC,2000.0,,,,,,,18.0,15.0,30.06
SBGR,2023-12-10 10:00:00,70,10.0,,9999,,,,BKN,2000.0,,,,,,,19.0,15.0,30.06
SBGR,2023-12-10 11:00:00,70,11.0,,9999,,,,BKN,2000.0,,,,,,,20.0,15.0,30.06
SBGR,2023-12-10 12:00:00,50,11.0,,9999,,,,OVC,2000.0,,,,,,,20.0,16.0,30.06
SBGR,2023-12-10 13:00:00,50,9.0,,9999,,,,BKN,2000.0,,,,,,,21.0,16.0,30.03
SBGR,2023-12-10 14:00:00,60,9.0,,9999,,,,FEW,2500.0,,,,,,,24.0,17.0,30.03
SBGR,2023-12-10 15:00:00,50,7.0,,10000,,,,,,,,,,,,26.0,18.0,30.0
SBGR,2023-12-10 16:00:00,100,5.0,,9999,,,,BKN,3500.0,,,,,,,26.0,18.0,30.0
SBGR,2023-12-10 17:00:00,90,7.0,,9999,,,,BKN,3300.0,,,,,,,27.0,18.0,29.97
SBGR,2023-12-10 18:00:00,140,7.0,,9999,,,,BKN,3300.0,,,,,,,26.0,19.0,29.94
SBGR,2023-12-10 19:00:00,150,9.0,,9999,,,,BKN,2300.0,,,,,,,24.0,19.0,29.94
SBGR,2023-12-10 20:00:00,130,9.0,,9999,,,,BKN,2000.0,,,,,,,23.0,18.0,29.91
SBGR,2023-12-10 21:00:00,140,9.0,,9999,,,,OVC,1300.0,,,,,,,21.0,18.0,29.94
SBGR,2023-12-10 22:00:00,130,9.0,,9999,,,,OVC,1100.0,,,,,,,21.0,18.0,29.97
SBGR,2023-12-10 23:00:00,130,7.0,,9999,TS,,,BKN,1100.0,SCT,4500.0,FEW,5000.0,,,20.0,17.0,30.0
SBGR,2023-12-11 00:00:00,70,6.0,,9999,-TSRA,,,BKN,1100.0,SCT,4500.0,FEW,5000.0,,,19.0,18.0,30.0
SBGR,2023-12-11 00:20:00,200,3.0,,8000,TSRA,,,BKN,900.0,SCT,4500.0,FEW,5000.0,,,19.0,18.0,30.03
SBGR,2023-12-11 01:00:00,150,7.0,,8000,-TSRA,,,BKN,900.0,BKN,1500.0,FEW,2000.0,,,19.0,19.0,30.0
SBGR,2023-12-11 01:28:00,220,2.0,,9000,-RA,VCTS,,BKN,700.0,BKN,2000.0,FEW,4000.0,,,19.0,19.0,30.03
SBGR,2023-12-11 02:00:00,220,4.0,,7000,-RA,,,BKN,600.0,OVC,800.0,,,,,19.0,19.0,30.06
SBGR,2023-12-11 03:00:00,80,4.0,,7000,-RA,,,SCT,800.0,OVC,10000.0,,,,,19.0,19.0,29.97
SBGR,2023-12-11 04:00:00,90,3.0,,9999,,,,BKN,600.0,OVC,10000.0,,,,,19.0,19.0,29.94
SBGR,2023-12-11 05:00:00,60,9.0,,9999,,,,BKN,600.0,BKN,10000.0,,,,,19.0,18.0,29.94
SBGR,2023-12-11 06:00:00,70,9.0,,9999,,,,BKN,600.0,BKN,1000.0,,,,,18.0,18.0,29.94
SBGR,2023-12-11 07:00:00,70,5.0,,9999,,,,FEW,1000.0,,,,,,,18.0,18.0,29.91
SBGR,2023-12-11 08:00:00,170,1.0,,9999,,,,SCT,400.0,BKN,8300.0,,,,,18.0,18.0,29.94
SBGR,2023-12-11 09:00:00,80,5.0,,9999,,,,FEW,400.0,BKN,6600.0,,,,,18.0,18.0,29.94
SBGR,2023-12-11 10:00:00,70,7.0,,9999,,,,SCT,4500.0,BKN,10000.0,,,,,19.0,18.0,29.94
SBGR,2023-12-11 11:00:00,50,6.0,,9999,,,,FEW,500.0,BKN,10000.0,,,,,22.0,18.0,29.94
SBGR,2023-12-11 12:00:00,160,2.0,,9999,,,,FEW,700.0,BKN,10000.0,,,,,23.0,19.0,29.94
SBGR,2023-12-11 13:00:00,280,6.0,,9999,,,,FEW,2500.0,SCT,8000.0,,,,,25.0,18.0,29.94
SBGR,2023-12-11 14:00:00,310,8.0,,9999,,,,BKN,3000.0,,,,,,,27.0,19.0,29.94
SBGR,2023-12-11 15:00:00,270,9.0,,9999,,,,SCT,3000.0,BKN,4500.0,,,,,27.0,18.0,29.94
SBGR,2023-12-11 16:00:00,170,9.0,,5000,-RA,BR,,SCT,1300.0,BKN,5000.0,,,,,22.0,20.0,29.97
SBGR,2023-12-11 16:15:00,200,4.0,,5000,-RA,BR,,BKN,1300.0,SCT,3000.0,OVC,8000.0,,,22.0,21.0,29.97
SBGR,2023-12-11 17:00:00,190,5.0,,9999,,,,BKN,2000.0,,,,,,,24.0,20.0,29.97
SBGR,2023-12-11 18:00:00,190,4.0,,9999,,,,OVC,2500.0,,,,,,,24.0,19.0,29.97
SBGR,2023-12-11 19:00:00,160,8.0,,9999,,,,OVC,1900.0,,,,,,,23.0,19.0,29.97
SBGR,2023-12-11 20:00:00,180,6.0,,9999,,,,OVC,2100.0,,,,,,,22.0,18.0,29.97
SBGR,2023-12-11 21:00:00,160,7.0,,9999,,,,OVC,1500.0,,,,,,,21.0,18.0,30.0
SBGR,2023-12-11 22:00:00,150,6.0,,8000,-DZ,,,FEW,900.0,OVC,1300.0,,,,,20.0,18.0,30.03
SBGR,2023-12-11 23:00:00,180,7.0,,9999,,,,BKN,1300.0,OVC,1700.0,,,,,20.0,17.0,30.06
SBGR,2023-12-12 00:00:00,160,5.0,,9999,,,,OVC,1300.0,,,,,,,19.0,17.0,30.09
SBGR,2023-12-12 01:00:00,160,4.0,,9999,,,,OVC,900.0,,,,,,,19.0,18.0,30.12
SBGR,2023-12-12 02:00:00,160,7.0,,9999,,,,OVC,1100.0,,,,,,,19.0,17.0,30.12
SBGR,2023-12-12 03:00:00,160,4.0,,9999,,,,OVC,1300.0,,,,,,,19.0,16.0,30.09
SBGR,2023-12-12 04:00:00,120,4.0,,9999,,,,OVC,500.0,,,,,,,18.0,17.0,30.09
SBGR,2023-12-12 05:00:00,120,4.0,,7000,-RA,,,OVC,500.0,,,,,,,18.0,17.0,30.06
SBGR,2023-12-12 06:00:00,90,3.0,,9999,,,,BKN,900.0,,,,,,,18.0,17.0,30.06
SBGR,2023-12-12 07:00:00,110,3.0,,9999,,,,BKN,1400.0,,,,,,,18.0,17.0,30.06
SBGR,2023-12-12 08:00:00,110,4.0,,9999,,,,BKN,1700.0,,,,,,,18.0,16.0,30.06
SBGR,2023-12-12 09:00:00,90,5.0,,9999,,,,BKN,1500.0,,,,,,,19.0,16.0,30.06
SBGR,2023-12-12 10:00:00,80,6.0,,9999,,,,BKN,1700.0,,,,,,,19.0,16.0,30.09
SBGR,2023-12-12 11:00:00,130,4.0,,9999,,,,BKN,1300.0,BKN,1900.0,,,,,20.0,17.0,30.12
SBGR,2023-12-12 12:00:00,130,6.0,,9999,,,,BKN,1500.0,OVC,2600.0,,,,,21.0,17.0,30.15
SBGR,2023-12-12 13:00:00,140,6.0,,9999,,,,BKN,1900.0,OVC,2600.0,,,,,21.0,17.0,30.15
SBGR,2023-12-12 14:00:00,150,6.0,,9999,,,,BKN,2000.0,OVC,3000.0,,,,,22.0,18.0,30.15
SBGR,2023-12-12 15:00:00,150,7.0,,9999,,,,BKN,2300.0,BKN,3600.0,,,,,23.0,17.0,30.15
SBGR,2023-12-12 16:00:00,160,7.0,,9999,,,,BKN,2600.0,BKN,3000.0,,,,,23.0,17.0,30.12
SBGR,2023-12-12 17:00:00,150,6.0,,9999,,,,BKN,3000.0,,,,,,,24.0,17.0,30.12
SBGR,2023-12-12 18:00:00,160,8.0,,9999,,,,SCT,3000.0,,,,,,,24.0,16.0,30.09
SBGR,2023-12-12 19:00:00,150,6.0,,9999,,,,SCT,3000.0,,,,,,,25.0,17.0,30.09
SBGR,2023-12-12 20:00:00,140,7.0,,9999,,,,FEW,3000.0,,,,,,,23.0,16.0,30.09
SBGR,2023-12-12 21:00:00,150,6.0,,9999,,,,FEW,2000.0,,,,,,,23.0,16.0,30.06
SBGR,2023-12-12 22:00:00,160,7.0,,9999,,,,SCT,2000.0,,,,,,,21.0,16.0,30.09
SBGR,2023-12-12 23:00:00,150,5.0,,9999,,,,FEW,2000.0,,,,,,,19.0,15.0,30.09
SBGR,2023-12-13 00:00:00,120,5.0,,9999,,,,FEW,1500.0,,,,,,,18.0,16.0,30.12
SBGR,2023-12-13 01:00:00,110,6.0,,9999,,,,BKN,1100.0,,,,,,,19.0,16.0,30.12
SBGR,2023-12-13 02:00:00,110,6.0,,9999,,,,SCT,1500.0,BKN,3600.0,,,,,18.0,16.0,30.12
SBGR,2023-12-13 03:00:00,90,3.0,,9999,,,,SCT,3600.0,,,,,,,18.0,15.0,30.09
SBGR,2023-12-13 04:00:00,140,1.0,,10000,,,,,,,,,,,,16.0,15.0,30.09
SBGR,2023-12-13 05:00:00,100,2.0,,9999,,,,BKN,2600.0,,,,,,,16.0,15.0,30.06
SBGR,2023-12-13 06:00:00,70,3.0,,9999,,,,BKN,1900.0,,,,,,,17.0,16.0,30.03
SBGR,2023-12-13 07:00:00,80,3.0,,9999,,,,BKN,1700.0,,,,,,,17.0,16.0,30.03
SBGR,2023-12-13 08:00:00,70,5.0,,9999,,,,BKN,1500.0,,,,,,,18.0,16.0,30.03
SBGR,2023-12-13 09:00:00,70,5.0,,9999,,,,BKN,1500.0,,,,,,,18.0,16.0,30.06
SBGR,2023-12-13 10:00:00,60,11.0,,9999,,,,BKN,1100.0,,,,,,,19.0,17.0,30.06
SBGR,2023-12-13 11:00:00,60,10.0,,9999,,,,OVC,1300.0,,,,,,,19.0,17.0,30.09
SBGR,2023-12-13 12:00:00,80,9.0,,9999,,,,BKN,1300.0,,,,,,,20.0,17.0,30.09
SBGR,2023-12-13 12:35:00,70,8.0,,9999,,,,BKN,1500.0,,,,,,,21.0,17.0,30.09
SBGR,2023-12-13 13:00:00,70,8.0,,9999,,,,OVC,1700.0,,,,,,,22.0,17.0,30.09
SBGR,2023-12-13 14:00:00,110,7.0,,9999,,,,BKN,2100.0,,,,,,,23.0,17.0,30.06
SBGR,2023-12-13 15:00:00,90,7.0,,9999,,,,FEW,2300.0,,,,,,,25.0,19.0,30.03
SBGR,2023-12-13 16:00:00,80,5.0,,9999,,,,FEW,3500.0,,,,,,,26.0,18.0,30.0
SBGR,2023-12-13 17:00:00,70,4.0,,9999,,,,SCT,4000.0,,,,,,,28.0,19.0,29.97
SBGR,2023-12-13 18:00:00,40,3.0,,9999,,,,SCT,4500.0,,,,,,,30.0,18.0,29.94
SBGR,2023-12-13 19:00:00,350,3.0,,10000,,,,,,,,,,,,29.0,17.0,29.91
SBGR,2023-12-13 20:00:00,150,7.0,,10000,,,,,,,,,,,,28.0,20.0,29.94
SBGR,2023-12-13 21:00:00,190,7.0,,9999,,,,SCT,1700.0,,,,,,,24.0,20.0,29.97
SBGR,2023-12-13 22:00:00,180,5.0,,9999,,,,OVC,1500.0,,,,,,,22.0,19.0,30.0
SBGR,2023-12-13 23:00:00,180,6.0,,9999,,,,OVC,1500.0,,,,,,,22.0,19.0,30.03
SBGR,2023-12-14 00:00:00,180,4.0,,9999,,,,OVC,1500.0,,,,,,,21.0,18.0,30.03
SBGR,2023-12-14 01:00:00,110,4.0,,9999,,,,SCT,1500.0,OVC,2500.0,,,,,22.0,19.0,30.06
SBGR,2023-12-14 02:00:00,90,5.0,,9999,,,,OVC,1300.0,,,,,,,21.0,19.0,30.03
SBGR,2023-12-14 03:00:00,140,3.0,,9999,,,,OVC,1300.0,,,,,,,21.0,19.0,30.03
SBGR,2023-12-14 04:00:00,120,2.0,,9999,,,,OVC,1300.0,,,,,,,21.0,19.0,30.0
SBGR,2023-12-14 05:00:00,70,7.0,,9000,,,,OVC,1300.0,,,,,,,21.0,19.0,30.0
SBGR,2023-12-14 06:00:00,50,8.0,,9000,,,,OVC,1300.0,,,,,,,21.0,19.0,30.0
SBGR,2023-12-14 07:00:00,60,9.0,,9999,,,,OVC,1000.0,,,,,,,21.0,19.0,29.97
SBGR,2023-12-14 08:00:00,60,7.0,,9999,,,,BKN,1300.0,,,,,,,21.0,19.0,29.97
SBGR,2023-12-14 09:00:00,60,6.0,,9999,,,,BKN,900.0,,,,,,,21.0,19.0,30.0
SBGR,2023-12-14 10:00:00,60,11.0,,9999,,,,BKN,900.0,,,,,,,21.0,19.0,30.0
SBGR,2023-12-14 11:00:00,70,10.0,,9999,,,,SCT,1300.0,,,,,,,23.0,20.0,30.0
SBGR,2023-12-14 12:00:00,70,9.0,,10000,,,,,,,,,,,,25.0,20.0,30.0
SBGR,2023-12-14 13:00:00,40,7.0,,10000,,,,,,,,,,,,28.0,20.0,30.0
SBGR,2023-12-14 14:00:00,110,4.0,,10000,,,,,,,,,,,,29.0,20.0,29.94
SBGR,2023-12-14 15:00:00,300,8.0,,9999,,,,FEW,3000.0,,,,,,,32.0,15.0,29.97
SBGR,2023-12-14 16:00:00,290,7.0,,9999,,,,SCT,4000.0,,,,,,,32.0,15.0,29.94
SBGR,2023-12-14 17:00:00,310,10.0,,10000,,,,,,,,,,,,33.0,15.0,29.94
SBGR,2023-12-14 18:00:00,170,9.0,,10000,,,,,,,,,,,,29.0,20.0,29.94
SBGR,2023-12-14 19:00:00,140,8.0,,10000,,,,,,,,,,,,28.0,20.0,29.94
SBGR,2023-12-14 20:00:00,110,4.0,,10000,,,,,,,,,,,,29.0,20.0,29.94
SBGR,2023-12-14 21:00:00,120,3.0,,7000,,,,NSC,,,,,,,,29.0,19.0,29.94
SBGR,2023-12-14 22:00:00,140,4.0,,10000,,,,,,,,,,,,27.0,19.0,29.94
SBGR,2023-12-14 23:00:00,170,5.0,,10000,,,,,,,,,,,,26.0,18.0,29.97
SBGR,2023-12-15 00:00:00,140,3.0,,10000,,,,,,,,,,,,24.0,21.0,30.0
SBGR,2023-12-15 01:00:00,0,0.0,,10000,,,,,,,,,,,,22.0,20.0,30.03
SBGR,2023-12-15 02:00:00,80,4.0,,10000,,,,,,,,,,,,22.0,20.0,30.0
SBGR,2023-12-15 03:00:00,80,4.0,,10000,,,,,,,,,,,,22.0,20.0,30.0
SBGR,2023-12-15 04:00:00,80,4.0,,10000,,,,,,,,,,,,21.0,20.0,29.97
SBGR,2023-12-15 05:00:00,100,2.0,,10000,,,,,,,,,,,,21.0,20.0,29.97
SBGR,2023-12-15 06:00:00,70,5.0,,10000,,,,,,,,,,,,20.0,19.0,29.94
SBGR,2023-12-15 07:00:00,70,6.0,,10000,,,,,,,,,,,,19.0,18.0,29.94
SBGR,2023-12-15 08:00:00,100,4.0,,10000,,,,,,,,,,,,21.0,19.0,29.97
SBGR,2023-12-15 09:00:00,50,5.0,,10000,,,,,,,,,,,,21.0,19.0,30.0
SBGR,2023-12-15 10:00:00,60,5.0,,6000,,,,NSC,,,,,,,,22.0,20.0,30.03
SBGR,2023-12-15 11:00:00,80,8.0,,10000,,,,,,,,,,,,25.0,20.0,30.03
SBGR,2023-12-15 12:00:00,70,2.0,,10000,,,,,,,,,,,,28.0,21.0,30.03
